' Title Id;Description;Product code;Company Code;Notes;Versions;Region;Available on cdn;ico file Id;Native Resolution; Native Fps; Cap effect (NOEF, SYNCSCR, SYNCSCR)
'0005000010128300';The Amazing Spider-man ultimate edition;wup-p-amzp;-;-;v0;eur;yes;'000500001011C300';720;60;SYNCSCR
'0005000010128400';Need For SYNCSCR Most Wanted U;wup-p-ansp;69;-;v32;eur;yes;'0005000010128400';720;30;SYNCSCR
'0005000010128600';Little Inferno;wup-p-wlfp;-;-;v0;eur;yes;'000500001011B200';720;60;SYNCSCR
'0005000010128700';Toki Tori 2;wup-n-waae;00tw;-;v32;usa;yes;'0005000010116500';720;60;SYNCSCR
'0005000010128800';Need For SYNCSCR Most Wanted U;wup-n-anse;69;-;v32;usa;yes;'0005000010128400';720;30;SYNCSCR
'0005000010128900';Game Wario;wup-p-asap;-;-;v0;eur;yes;'0005000010128900';720;60;SYNCSCR
'0005000010128A00';Trine 2 Director s Cut;wup-n-wbde;00fz;-;v16;usa;yes;'00050000101B7800';720;30;SYNCSCR
'0005000010128C00';Tank Tank Tank[dl];wup-p-wakp;-;-;v0;eur;yes;'000500001010FE00';720;60;SYNCSCR
'0005000010128F00';Sonic Lost World;wup-n-asne;008p;-;v48;usa;yes;'000500001012B100';720;60;NOEF
'0005000010129000';DuckTales Remastered;wup-n-wdke;8;-;v32;usa;yes;'0005000010129200';1080;60;SYNCSCR
'0005000010129200';DuckTales Remastered;wup-p-wdkp;8;-;v32;eur;yes;'0005000010129200';1080;60;SYNCSCR
'0005000010129400';The Walking Dead Survival Instinct;-;-;-;v0;eur;notmd;'000500001011F300';720;60;SYNCSCR
'0005000010129500';Funky Barn Download;wup-n-afby;-;-;v0;usa;yes;'0005000010113C00';720;60;SYNCSCR
'0005000010129600';WiiU Panorama View;wup-n-spgj;-;-;v1;jpn;yes;'0005000010129600';720;60;SYNCSCR
'0005000010129700';Jr;wup-n-fawj;-;-;v0;jpn;yes;'0005000010129700';720;60;SYNCSCR
'0005000010129800';Donkey Kong Jr;wup-n-fawe;-;-;v0;usa;yes;'0005000010129900';720;60;SYNCSCR
'0005000010129900';Donkey Kong Jr;wup-n-fawp;-;-;v0;eur;yes;'0005000010129900';720;60;SYNCSCR
'0005000010129C00';Solomon s Key;wup-n-faye;-;-;v0;usa;yes;'0005000010129C00';720;60;SYNCSCR
'0005000010129D00';Solomon s Key;wup-n-fayp;-;-;v0;eur;yes;'0005000010129C00';720;60;SYNCSCR
'0005000010129E00';3dr;wup-n-fazj;-;-;v0;jpn;yes;'0005000010129E00';720;60;SYNCSCR
'0005000010129F00';Megaman 3;wup-n-faze;-;-;v0;usa;yes;'0005000010129F00';720;60;SYNCSCR
'000500001012A000';Megaman 3;wup-n-fazp;-;-;v0;eur;yes;'0005000010129F00';720;60;SYNCSCR
'000500001012A100';Virtual Console NES;-;-;-;-;jpn;Yes;'000500001012A100';1080;60;SYNCSCR
'000500001012A600';Street Fighter II Hyper Fighting;wup-n-jaye;-;-;v0;usa;yes;'000500001012A600';720;60;SYNCSCR
'000500001012A800';Virtual Console SNES;-;-;-;-;jpn;Yes;'000500001012A800';1080;60;SYNCSCR
'000500001012AC00';Tom Clancy s Splinter Cell Black List;wup-p-as9p;41;-;v48;eur;yes;'000500001012AC00';720;30;SYNCSCR
'000500001012AD00';Street Fighter II Hyper Fighting;wup-n-jayp;-;-;v0;eur;yes;'000500001012A600';720;60;SYNCSCR
'000500001012B100';Sonic Lost World;wup-p-asnp;008p;-;v48;eur;yes;'000500001012B100';720;60;NOEF
'000500001012B200';Deus Ex Human Revolution Director s Cut;wup-p-adxp;00gd;-;v0;eur;yes;'000500001012B200';720;30;SYNCSCR
'000500001012B400';Resident Evil Revelations;wup-p-abhp;8;-;v16;eur;yes;'000500001012B400';720;60;SYNCSCR
'000500001012B500';The Cave;wup-p-wcvp;-;-;v0;eur;yes;'000500001010FA00';720;60;SYNCSCR
'000500001012B700';Need For SYNCSCR Most Wanted U;wup-n-ansj;13;-;v32;jpn;yes;'0005000010128400';720;30;SYNCSCR
'000500001012B800';Fist Of The Northstar Ken s Rage 2;wup-p-ah9p;-;-;v0;eur;yes;'000500001012B800';720;60;SYNCSCR
'000500001012B900';Fist Of The Northstar Ken s Rage 2;wup-n-ah9e;-;-;v0;usa;yes;'000500001012B800';720;60;SYNCSCR
'000500001012BA00';Deus Ex Human Revolution Director s Cut;wup-n-adxe;-;-;v0;usa;yes;'000500001012B200';720;30;SYNCSCR
'000500001012BC00';Pikmin 3;tha-n-ac3e;1;-;v96;usa;yes;'000500001012BE00';720;30;SPEED
'000500001012BD00';Pikmin 3;wup-n-ac3e;1;-;v96;usa;yes;'000500001012BE00';720;30;SPEED
'000500001012BE00';Pikmin 3;wup-p-ac3p;1;-;v96;eur;yes;'000500001012BE00';720;30;SPEED
'000500001012BF00';Dungeons Dragons Chronicles of Mystara;wup-p-wddp;-;-;v0;eur;yes;'000500001012BF00';720;60;SYNCSCR
'000500001012C000';Dungeons Dragons Chronicles of Mystara;wup-n-wdde;-;-;v0;usa;yes;'000500001012BF00';720;60;SYNCSCR
'000500001012C400';Disney Epic Mickey 2;-;-;-;v0;eur;yes;'000500001010DB00';720;60;SYNCSCR
'000500001012C500';Thecroods;wup-p-acrp;00af;-;v16;eur;yes;'000500001012C500';720;60;SYNCSCR
'000500001012CD00';Jett Tailfin;wup-n-ajee;-;-;v0;usa;yes;'000500001012CD00';720;60;SYNCSCR
'000500001012CF00';Resident Evil Revelations;wup-n-abhe;8;-;v16;usa;yes;'000500001012B400';720;60;SYNCSCR
'000500001012D000';Cocoto Magic Circus 2;-;-;-;v0;eur;notmd;'000500001012D000';720;60;SYNCSCR
'000500001012D800';Kungfu Rabbit;wup-n-wkfe;-;-;v0;usa;yes;'0005000010117800';720;60;SYNCSCR
'000500001012DC00';The Wonderful 101;wup-n-acme;1;-;v16;usa;yes;'0005000010135300';720;60;SYNCSCR
'000500001012DF00';Wrecking Crew;wup-n-fa4e;-;-;v0;usa;yes;'000500001012E000';720;60;SYNCSCR
'000500001012E000';Wrecking Crew;wup-n-fa4p;-;-;v0;eur;yes;'000500001012E000';720;60;SYNCSCR
'000500001012E300';Galaga;wup-n-fa6e;-;-;v0;usa;yes;'000500001012E300';720;60;SYNCSCR
'000500001012E400';Galaga;wup-n-fa6p;-;-;v0;eur;yes;'000500001012E300';720;60;SYNCSCR
'000500001012E600';4;wup-n-fa7j;-;-;v0;jpn;yes;'000500001012E600';720;60;SYNCSCR
'000500001012E700';Megaman 4;wup-n-fa7e;-;-;v0;usa;yes;'000500001012E700';720;60;SYNCSCR
'000500001012E800';Megaman 4;wup-n-fa7p;-;-;v0;eur;yes;'000500001012E700';720;60;SYNCSCR
'000500001012EE00';Contra III The Alien Wars;wup-n-ja5e;-;-;v0;usa;yes;'000500001012EF00';720;60;SYNCSCR
'000500001012EF00';Contra III The Alien Wars;wup-n-ja5p;-;-;v0;eur;yes;'000500001012EF00';720;60;SYNCSCR
'000500001012F000';Fast Racing Neo;wup-n-wfse;-;-;-;usa;yes;'00050000101D6000';720;60;SYNCSCR
'000500001012F100';Wii Sports Club;wup-n-awsj;1;-;v112;jpn;yes;'000500001012F100';720;60;SYNCSCR
'000500001012F400';Metroid;wup-n-fa8e;-;-;v0;usa;yes;'000500001012F400';720;60;SYNCSCR
'000500001012F500';Metroid;wup-n-fa8p;-;-;v0;eur;yes;'000500001012F400';720;60;SYNCSCR
'000500001012F600';2;wup-n-fa9j;-;-;v0;jpn;yes;'000500001012F600';720;60;SYNCSCR
'000500001012F700';Super Mario Bros-thelostlevels;wup-n-fa9e;-;-;v0;usa;yes;'0005000010106D00';720;60;SYNCSCR
'000500001012F800';Super Mario Bros-thelostlevels;wup-n-fa9p;-;-;v0;eur;yes;'0005000010106D00';720;60;SYNCSCR
'000500001012FA00';The Legend Of Zelda;wup-n-fbae;-;-;v0;usa;yes;'000500001012FA00';720;60;SYNCSCR
'000500001012FB00';The Legend Of Zelda;wup-n-fbap;-;-;v0;eur;yes;'000500001012FA00';720;60;SYNCSCR
'000500001012FD00';Kid Icarus;wup-n-fbbe;-;-;v0;usa;yes;'000500001012FD00';720;60;SYNCSCR
'000500001012FE00';Kid Icarus;wup-n-fbbp;-;-;v0;eur;yes;'000500001012FD00';720;60;SYNCSCR
'0005000010130000';Zelda II The Adventure Of Link;wup-n-fbce;-;-;v0;usa;yes;'0005000010130000';720;60;SYNCSCR
'0005000010130100';Zelda II The Adventure Of Link;wup-n-fbcp;-;-;v0;eur;yes;'0005000010130000';720;60;SYNCSCR
'0005000010130200';Part;wup-n-ja6j;-;-;v16;jpn;yes;'0005000010130200';720;60;SYNCSCR
'0005000010130400';Pilotwings;wup-n-ja7e;-;-;v0;usa;yes;'0005000010130400';720;60;SYNCSCR
'0005000010130500';Pilotwings;wup-n-ja7p;-;-;v0;eur;yes;'0005000010130400';720;60;SYNCSCR
'0005000010130700';Final Fight;wup-n-ja8e;-;-;v0;usa;yes;'0005000010130800';720;60;SYNCSCR
'0005000010130800';Final Fight;wup-n-ja8p;-;-;v0;eur;yes;'0005000010130800';720;60;SYNCSCR
'0005000010130A00';Super Castlevania IV;wup-n-ja9e;-;-;v0;usa;yes;'0005000010130A00';720;60;SYNCSCR
'0005000010130B00';Super Castlevania IV;wup-n-ja9p;-;-;v0;eur;yes;'0005000010130B00';720;60;SYNCSCR
'0005000010130C00';X;wup-n-jbaj;-;-;v0;jpn;yes;'0005000010130C00';720;60;SYNCSCR
'0005000010130D00';Megaman x;wup-n-jbae;-;-;v0;usa;yes;'0005000010130D00';720;60;SYNCSCR
'0005000010130E00';Megaman x;wup-n-jbap;-;-;v0;eur;yes;'0005000010130D00';720;60;SYNCSCR
'0005000010131000';WiiU Panorama View Double Decker Tour;wup-n-wlne;-;-;v0;usa;yes;'0005000010131000';720;60;SYNCSCR
'0005000010131100';WiiU Panorama View Birds Eyeview;wup-n-wete;-;-;v0;usa;yes;'0005000010131100';720;60;SYNCSCR
'0005000010131200';WiiU Panorama View Carnival In Rio;wup-n-wbre;-;-;v0;usa;yes;'0005000010131200';720;60;SYNCSCR
'0005000010131300';WiiU Panorama View Kyoto Sight Seeing;wup-n-wkye;-;-;v0;usa;yes;'0005000010131300';720;60;SYNCSCR
'0005000010131400';WiiU Panorama View Double Decker Tour;wup-p-wlnp;-;-;v0;eur;yes;'0005000010131400';720;60;SYNCSCR
'0005000010131500';WiiU Panorama View Birds In Flight;wup-p-wetp;-;-;v0;eur;yes;'0005000010131500';720;60;SYNCSCR
'0005000010131600';WiiU Panorama View Carnival;wup-p-wbrp;-;-;v0;eur;yes;'0005000010131600';720;60;SYNCSCR
'0005000010131700';WiiU Panorama View Rickshaw Around Kyoto;wup-p-wkyp;-;-;v0;eur;yes;'0005000010131700';720;60;SYNCSCR
'0005000010131900';F1 Race Stars Powered Up Edition;wup-p-af9p;-;-;v0;eur;yes;'0005000010131900';720;60;SYNCSCR
'0005000010131A00';Cloudberry Kingdom;wup-p-wckp;-;-;v0;eur;yes;'0005000010131A00';720;60;SYNCSCR
'0005000010131B00';WiiU Panorama View-demotrailer;wup-n-spge;-;-;v0;usa;yes;'0005000010131B00';720;60;SYNCSCR
'0005000010131C00';WiiU Panorama Viewinteractivetrailer;wup-p-spgp;-;-;v0;eur;yes;'0005000010131C00';720;60;SYNCSCR
'0005000010131D00';Fe;wup-n-asej;1;-;v17;jpn;yes;'0005000010131D00';720;60;SYNCSCR
'0005000010131E00';U;wup-n-wcnj;-;-;v0;jpn;yes;'0005000010131E00';720;60;SYNCSCR
'0005000010131F00';Yoshi s Woolly World;wup-n-aycj;1;-;v0,v32;jpn;yes;'0005000010184E00';720;60;SYNCSCR
'0005000010132000';Wii Street U Powered By Google;-;-;-;v144;usa;yes;'000500001012D300';720;60;SYNCSCR
'0005000010132100';Wii Street U Powered By Google;-;-;-;v144;eur;yes;'000500001012D300';720;60;SYNCSCR
'0005000010132200';Wiiu;wup-n-at5j;00af;-;v1;jpn;yes;'0005000010132200';720;60;SYNCSCR
'0005000010132400';Lego Marvel Superheroes;wup-p-almp;00wr;-;v48;eur;yes;'00050000101BE900';720;30;SYNCSCR
'0005000010132500';Wiifit U Quick Check;wup-u-wb9j;1;-;v81;jpn;yes;'0005000010102200';720;60;SYNCSCR
'0005000010132600';Wiifit U Quick Check;wup-u-wb9e;1;-;v81;usa;yes;'0005000010102200';720;60;SYNCSCR
'0005000010132700';Wiifit U Quick Check;wup-u-wb9p;1;-;v81;eur;yes;'0005000010102200';720;60;SYNCSCR
'0005000010132800';Unepic;wup-n-wepe;00up;-;v16;usa;yes;'0005000010132800';720;60;SYNCSCR
'0005000010132900';Disney Infinity;wup-p-adse;004q;-;v49;usa;yes;'0005000010132900';720;60;SYNCSCR
'0005000010132A00';Star Wars Pinball;wup-p-wa2p;00y4;-;v32;eur;yes;'0005000010132A00';720;60;SYNCSCR
'0005000010132B00';Lego Marvel Superheroes;wup-n-alme;00wr;-;v32;usa;yes;'00050000101BE900';720;30;SYNCSCR
'0005000010132C00';Scribblenauts Unmasked A DC Comics Adventure;wup-n-adce;00wr;-;v1;usa;yes;'0005000010132D00';720;60;SYNCSCR
'0005000010132D00';Scribblenauts Unmasked A DC Comics Adventure;-;-;-;v0;eur;yes;'0005000010132D00';720;60;SYNCSCR
'0005000010132F00';Monster Hunter 3 Ultimate;wup-p-wlyp;-;-;v16;eur;yes;'0005000010117200';720;30;SYNCSCR
'0005000010133000';Mother;wup-n-fbdj;-;-;v0;jpn;yes;'0005000010133000';720;60;SYNCSCR
'0005000010133100';Earthbound Beginnings;wup-n-fbde;-;-;v0;usa;yes;'0005000010133100';720;60;SYNCSCR
'0005000010133200';Earthbound Beginnings;wup-n-fbdp;-;-;v0;eur;yes;'0005000010133100';720;60;SYNCSCR
'0005000010133300';Mother 2;wup-n-jbbj;-;-;v0;jpn;yes;'0005000010133300';720;60;SYNCSCR
'0005000010133400';Earthbound;wup-n-jbbe;-;-;v0;usa;yes;'0005000010133400';720;60;SYNCSCR
'0005000010133500';Earthbound;wup-n-jbbp;-;-;v0;eur;yes;'0005000010133400';720;60;SYNCSCR
'0005000010133600';Monster Hunter 3 Ultimate;wup-n-wlye;-;-;v16;usa;yes;'0005000010117200';720;30;SYNCSCR
'0005000010133700';CastleStorm;wup-n-wcse;-;-;v0;usa;yes;'0005000010113A00';720;60;SYNCSCR
'0005000010133800';Tank Tank Tank;wup-n-wake;-;-;v0;usa;yes;'000500001010FE00';720;60;SYNCSCR
'0005000010133900';Turbo-Super Stunt Squad;wup-n-atbe;00g9;-;v0;usa;yes;'0005000010136700';720;60;SYNCSCR
'0005000010133A00';F1 Race Stars Powered Up Edition;wup-n-af9j;-;-;v1;jpn;yes;'0005000010131900';720;60;SYNCSCR
'0005000010133B00';Sniper Elite V2;-;-;-;v0;eur;notmd;'0005000010133B00';720;60;SYNCSCR
'0005000010134100';Adventureisland;wup-n-fbge;-;-;v0;usa;yes;'0005000010134100';720;60;SYNCSCR
'0005000010134200';Adventureisland;wup-n-fbgp;-;-;v0;eur;yes;'0005000010134100';720;60;SYNCSCR
'0005000010134400';Ghosts'ngoblins;wup-n-fbhe;-;-;v0;usa;yes;'0005000010134400';720;60;SYNCSCR
'0005000010134500';Ghosts'ngoblins;wup-n-fbhp;-;-;v0;eur;yes;'0005000010134400';720;60;SYNCSCR
'0005000010134700';Romance Of The Three Kingdoms IV Wall Of Fire;wup-n-jbce;-;-;v0;usa;yes;'0005000010134700';720;60;SYNCSCR
'0005000010134B00';Breath Of Fireii;wup-n-jbee;-;-;v0;usa;yes;'0005000010134B00';720;60;SYNCSCR
'0005000010134C00';Breath Of Fireii;wup-n-jbep;-;-;v0;eur;yes;'0005000010134B00';720;60;SYNCSCR
'0005000010134D00';776;wup-n-jbfj;-;-;v0;jpn;yes;'0005000010134D00';720;60;SYNCSCR
'0005000010134E00';Sniper Elite V2;wup-p-as8e;-;-;v1;usa;notmd;'0005000010133B00';720;60;SYNCSCR
'0005000010135000';Art of Balance;wup-n-wabe;00jx;-;v16;usa;yes;'0005000010135000';720;60;SYNCSCR
'0005000010135100';Darts Up;wup-n-wdue;-;-;v0;usa;yes;'0005000010135100';720;60;SYNCSCR
'0005000010135200';Star Wars Pinball;wup-n-wa2e;00y4;-;v33;usa;yes;'0005000010132A00';720;60;SYNCSCR
'0005000010135300';The Wonderful 101;wup-p-acmp;1;-;v16;eur;yes;'0005000010135300';720;60;SYNCSCR
'0005000010135500';Lego Batman 2 DC Superheroes;wup-p-albp;-;-;v0;eur;yes;'0005000010135500';720;30;SYNCSCR
'0005000010135600';The Cave;wup-n-wcvj;-;-;v0;jpn;yes;'0005000010135600';720;60;SYNCSCR
'0005000010135700';Sonic Lost World;wup-n-asnj;008p;-;v48;jpn;yes;'000500001012B100';720;60;NOEF
'0005000010135E00';Lego Batman 2 DC Superheroes;wup-n-albe;00wr;-;v0;usa;yes;'0005000010135500';720;30;SYNCSCR
'0005000010136000';Romance Of The Three Kingdoms IV Wall Of Fire;wup-n-jbcp;-;-;v0;eur;yes;'0005000010134700';720;60;SYNCSCR
'0005000010136300';Runner 2 Future Legend Of Rhythm Alien;wup-p-wbtp;00xy;-;v17;eur;yes;'0005000010136300';720;60;SYNCSCR
'0005000010136500';12hdforwiiu;wup-n-aryj;-;-;v0;jpn;yes;'0005000010136500';720;60;SYNCSCR
'0005000010136700';Turbo-Super Stunt Squad;wup-p-atbp;00af;-;v0;eur;yes;'0005000010136700';720;60;SYNCSCR
'0005000010136900';Disney Planes;wup-p-apap;-;-;v0;eur;yes;'0005000010136900';720;30;SYNCSCR
'0005000010136A00';Disney Planes;-;-;-;v0;eur;yes;'0005000010136900';720;30;SYNCSCR
'0005000010136B00';Disney Planes;-;-;-;v0;eur;yes;'0005000010136900';720;30;SYNCSCR
'0005000010136C00';Batman Arkham Origins;wup-p-azep;00wr;-;v16;eur;yes;'0005000010136C00';720;30;SYNCSCR
'0005000010136D00';Disney Epic Mickey 2;-;-;-;v0;jpn;yes;'000500001010DB00';720;60;SYNCSCR
'0005000010136F00';Disney Infinity;wup-u-adsp;004q;-;v49;eur;notmd;'0005000010132900';720;60;SYNCSCR
'0005000010137000';Disney Infinity;wup-u-adsz;004q;-;v49;eur;notmd;'0005000010132900';720;60;SYNCSCR
'0005000010137200';Fit Musicforwiiu;wup-p-afmp;-;-;v1;eur;yes;'0005000010177300';720;60;SYNCSCR
'0005000010137400';Vegas Stakes;wup-n-jbje;-;-;v0;usa;yes;'0005000010137400';720;60;SYNCSCR
'0005000010137500';Vegas Stakes;wup-n-jbjp;-;-;v0;eur;yes;'0005000010137400';720;60;SYNCSCR
'0005000010137600';Harvest Moon;wup-n-jbke;-;-;v0;usa;yes;'0005000010137600';720;60;SYNCSCR
'0005000010137700';Harvest Moon;wup-n-jbkp;-;-;v0;eur;yes;'0005000010137600';720;60;SYNCSCR
'0005000010137800';Harvest Moon;-;-;-;v0;eur;yes;'0005000010137600';720;60;SYNCSCR
'0005000010137A00';Final Fight 2;wup-n-jble;-;-;v0;usa;yes;'0005000010137A00';720;60;SYNCSCR
'0005000010137B00';Final Fight 2;wup-n-jblp;-;-;v0;eur;yes;'0005000010137A00';720;60;SYNCSCR
'0005000010137C00';Batman Arkham Origins;wup-n-azee;00wr;-;v16;usa;yes;'0005000010136C00';720;30;SYNCSCR
'0005000010137D00';Wiiparty U;wup-n-anxe;1;-;v1;usa;yes;'000500001011A800';720;60;SYNCSCR
'0005000010137E00';Wiiparty U;wup-p-anxp;-;-;v1;eur;yes;'000500001011A800';720;60;SYNCSCR
'0005000010137F00';Donkey Kong Country Tropical Freeze;wup-n-arke;1;-;v16;usa;yes;'0005000010137F00';720;60;SPEED
'0005000010138000';2;wup-n-jblj;-;-;v0;jpn;yes;'0005000010138000';720;60;SYNCSCR
'0005000010138300';Donkey Kong Country Tropical Freeze;wup-p-arkp;1;-;v17;eur;yes;'0005000010138300';720;60;SPEED
'0005000010138500';Pinball Arcade;wup-n-wace;-;-;-;usa;yes;'0005000010138500';720;60;SYNCSCR
'0005000010138600';Falling Skies The Game;wup-n-af8e;-;-;v0;usa;yes;'0005000010138600';720;60;SYNCSCR
'0005000010138700';Spin The Bottle Bumpie s Party;wup-p-wb6p;00yv;-;v33;eur;yes;'0005000010138700';720;60;SYNCSCR
'0005000010138800';Assassin s Creed IV Black Flag;wup-p-asbp;41;-;v32;eur;yes;'0005000010138800';720;30;SYNCSCR
'0005000010138900';How To Survive;wup-p-whtp;-;-;v0;eur;yes;'0005000010138900';720;60;SYNCSCR
'0005000010138A00';Angry Birds Trilogy;-;-;-;v1;usa;yes;'0005000010140000';720;60;SYNCSCR
'0005000010138B00';Assassin s Creed IV Black Flag;wup-n-asbe;41;-;v32;usa;yes;'0005000010138800';720;30;SYNCSCR
'0005000010138D00';F1 Race Stars Powered Up Edition;wup-n-af9e;-;-;v1;usa;yes;'0005000010131900';720;60;SYNCSCR
'0005000010138E00';Rayman Legends Challenges App;wup-p-wb7p;41;-;v16;eur;yes;'0005000010111400';1080;60;SYNCSCR
'0005000010138F00';Devil s Third;wup-n-adnj;1;-;v16;jpn;yes;'0005000010177600';720;60;NOEF
'0005000010139200';Skylanders Swap Force;wup-n-asfe;52;-;v16;usa;yes;'0005000010140400';720;60;SYNCSCR
'0005000010139400';Phineas And Ferb Quest For Cool Stuff;wup-p-apfe;005g;-;v0;usa;yes;'0005000010139400';720;60;SYNCSCR
'0005000010139500';Rayman Legends Challenges App;wup-u-wb7e;41;-;v16;usa;yes;'0005000010111400';1080;60;SYNCSCR
'0005000010139900';Just Dance 2014;wup-n-aj5e;41;-;v16;usa;yes;'0005000010139900';720;60;SYNCSCR
'0005000010139A00';Cocoto Magic Circus 2;wup-n-acce;-;-;v0;usa;yes;'000500001012D000';720;60;SYNCSCR
'0005000010139B00';Ninja Gaiden 3 Razor s Edge;-;-;-;v0;eur;yes;'0005000010110B00';720;60;SYNCSCR
'0005000010140000';Angry Birds Trilogy;wup-p-anrp;52;-;v0;eur;yes;'0005000010140000';720;60;SYNCSCR
'0005000010140300';Hunter'strophy2 -europa;-;-;-;-;eur;notmd;'0005000010140300';720;60;SYNCSCR
'0005000010140400';Skylanders Swap Force;wup-p-asfp;52;-;v16;eur;yes;'0005000010140400';720;60;SYNCSCR
'0005000010140500';Watch_dogs;wup-p-awcp;41;-;v0;eur;yes;'0005000010142000';720;60;SYNCSCR
'0005000010140800';Arc Style SP;wup-n-wbsj;-;-;v0;jpn;yes;'0005000010140800';720;60;SYNCSCR
'0005000010140E00';Cybernator;wup-n-jbne;-;-;v0;usa;yes;'0005000010140E00';720;60;SYNCSCR
'0005000010140F00';Cybernator;wup-n-jbnp;-;-;v0;eur;yes;'0005000010140E00';720;60;SYNCSCR
'0005000010141200';Uncharted Waters New Horizons;wup-n-jbqe;-;-;v0;usa;yes;'0005000010141200';720;60;SYNCSCR
'0005000010141300';Uncharted Waters New Horizons;wup-n-jbqp;-;-;v0;eur;yes;'0005000010141200';720;60;SYNCSCR
'0005000010141500';If;wup-n-jbsj;-;-;v0;jpn;yes;'0005000010141500';720;60;SYNCSCR
'0005000010141600';X2;wup-n-jbtj;-;-;v0;jpn;yes;'0005000010141600';720;60;SYNCSCR
'0005000010141700';Megaman x2;wup-n-jbte;-;-;v0;usa;yes;'0005000010141700';720;60;SYNCSCR
'0005000010141800';Megaman x2;wup-n-jbtp;-;-;v0;eur;yes;'0005000010141700';720;60;SYNCSCR
'0005000010141A00';Final Fight 3;wup-n-jbue;-;-;v0;usa;yes;'0005000010141A00';720;60;SYNCSCR
'0005000010141B00';Final Fight 3;wup-n-jbup;-;-;v0;eur;yes;'0005000010141A00';720;60;SYNCSCR
'0005000010141C00';Rushing Beat;wup-n-jbvj;-;-;v0;jpn;yes;'0005000010141C00';720;60;SYNCSCR
'0005000010141D00';Brawl Brothers;wup-n-jbve;-;-;v0;usa;yes;'0005000010141E00';720;60;SYNCSCR
'0005000010141E00';Brawl Brothers;wup-n-jbvp;-;-;v0;eur;yes;'0005000010141E00';720;60;SYNCSCR
'0005000010142000';Watch Dogs;wup-n-awce;-;-;v0;usa;yes;'0005000010142000';720;60;SYNCSCR
'0005000010142200';New U;wup-p-arsj;-;-;v0;jpn;notmd;'0005000010101C00';720;60;SYNCSCR
'0005000010142300';New Super Luigi U;-;-;-;v0;usa;notmd;'0005000010142300';720;60;SYNCSCR
'0005000010142400';New Super Luigi U;wup-p-arsp;1;-;v0;eur;notmd;'0005000010142300';720;60;SYNCSCR
'0005000010142700';Art Academy Sketchpad;wup-p-aa9p;1;-;v16;eur;yes;'0005000010142700';720;60;SYNCSCR
'0005000010142800';Tnt Racers Nitro Machines Edition;wup-p-wayp;-;-;v0;eur;yes;'0005000010142800';1080;60;SYNCSCR
'0005000010142A00';Zumba Fitness World Party;wup-n-azbe;005g;-;v16;usa;yes;'0005000010142A00';720;60;SYNCSCR
'0005000010142C00';Art Academy Sketchpad;wup-p-aa9e;1;-;v16;usa;yes;'0005000010142C00';720;60;SYNCSCR
'0005000010143200';Cabela s Big Game Hunter Pro Hunts;wup-p-acee;-;-;v0;usa;notmd;'0005000010143200';720;60;SYNCSCR
'0005000010143300';Hotwheels World s Best Driver;wup-n-ahwe;00wr;-;v1;usa;yes;'0005000010145100';720;60;SYNCSCR
'0005000010143400';TLOZ The Wind Waker HD;wup-n-bczj;-;-;v0;jpn;yes;'0005000010143600';1080;30;SPEED
'0005000010143500';TLOZ The Wind Waker HD;wup-n-bcze;1;-;v0;usa;yes;'0005000010143600';1080;30;SPEED
'0005000010143600';TLOZ The Wind Waker HD;wup-p-bczp;1;-;v0;eur;yes;'0005000010143600';1080;30;SPEED
'0005000010143F00';Just Dance 2014;wup-p-aj5p;41;-;v16;eur;yes;'0005000010139900';720;60;SYNCSCR
'0005000010144000';Adventure Time Explore The Dungeon Because I Dont Know;wup-n-adve;00g9;-;v16;usa;yes;'0005000010144000';1080;60;SYNCSCR
'0005000010144D00';Wii Sports Club;wup-n-awse;1;-;v112;usa;yes;'000500001012F100';720;60;SYNCSCR
'0005000010144E00';Wii Sports Club;wup-n-awsp;1;-;v112;eur;yes;'000500001012F100';720;60;SYNCSCR
'0005000010144F00';Super Smash Bros WiiU;wup-n-axfe;1;-;v80;usa;yes;'0005000010145000';1080;60;SYNCSCR
'0005000010145000';Super Smash Bros WiiU;wup-p-axfp;1;-;v96;eur;yes;'0005000010145000';1080;60;SYNCSCR
'0005000010145100';Hotwheels World s Best Driver;wup-p-ahwp;-;-;v0;eur;yes;'0005000010145100';720;60;SYNCSCR
'0005000010145200';Just Dance Kids 2014;wup-n-ajke;41;-;v0;usa;yes;'0005000010145200';720;60;SYNCSCR
'0005000010145500';Wipeout Create And Crash;-;-;-;v0;usa;yes;'0005000010145500';720;60;SYNCSCR
'0005000010145600';Animal Crossing Plaza;wup-u-adba;1;-;v16;all;yes;'0005000010145600';720;60;SYNCSCR
'0005000010145800';Unepic;wup-p-wepp;00up;-;v16;eur;yes;'0005000010132800';720;60;SYNCSCR
'0005000010145900';Coaster Crazy Deluxe;wup-p-wcdp;00hl;-;v16;eur;yes;'000500001014CF00';720;60;SYNCSCR
'0005000010145A00';Pure Chess;wup-p-wc9p;-;-;v0;eur;yes;'0005000010145A00';720;60;SYNCSCR
